City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
502,Mindelo,CV,16.8901,-24.9804,76.55,69,40,19.57,scattered clouds
503,Beauchamps,FR,50.012,1.5176,51.31,88,97,13.78,overcast clouds
504,Muros,ES,42.7762,-9.0603,62.83,79,100,24.29,overcast clouds
505,Sorland,NO,67.667,12.6934,42.66,68,6,15.55,clear sky
506,Shelburne,CA,44.0787,-80.2041,28.9,73,100,2.68,overcast clouds
507,Oxford,GB,51.7522,-1.256,49.17,94,20,5.75,few clouds
508,Aviles,ES,43.5547,-5.9248,58.37,78,0,5.75,clear sky
509,Camopi,GF,3.1655,-52.3158,76.95,82,76,5.35,broken clouds
510,Zaoyang,CN,32.1272,112.7542,45.07,83,10,5.14,clear sky
511,Raga,SS,8.4596,25.678,72.23,29,60,3.4,broken clouds
512,Churachandpur,IN,24.3333,93.6667,51.76,97,4,1.72,clear sky
513,Erenhot,CN,43.6475,111.9767,24.46,60,8,7.85,clear sky
514,Bireun,ID,5.203,96.7009,76.66,87,100,3.89,light rain
515,Eydhafushi,MV,5.1033,73.0708,80.8,79,100,13.4,overcast clouds
516,Xining,CN,36.6167,101.7667,32.32,62,80,2.08,broken clouds
517,Tuatapere,NZ,-46.1333,167.6833,64.08,57,100,7.92,light rain
518,Tevaitoa,PF,-16.7833,-151.5,78.57,79,99,8.95,overcast clouds
519,Wanning,CN,18.8003,110.3967,75.85,92,49,6.53,scattered clouds
520,Omsukchan,RU,62.5333,155.8,-9.42,78,16,3.13,few clouds
521,Madera,US,37.1666,-119.8343,64.53,46,0,3.0,clear sky
522,Filingue,NE,14.3521,3.3168,76.37,14,5,10.65,clear sky
523,Dalvik,IS,65.9702,-18.5286,41.76,85,100,9.93,light rain
524,Mersing,MY,2.4312,103.8405,76.06,90,100,4.79,light rain
525,Quatre Cocos,MU,-20.2078,57.7625,71.1,63,77,16.06,broken clouds
526,Xai-Xai,MZ,-25.0519,33.6442,71.24,68,44,11.83,scattered clouds
527,Aranos,NA,-24.1333,19.1167,74.93,17,0,10.8,clear sky
528,Las Vegas,US,36.175,-115.1372,60.24,26,0,9.22,clear sky
529,Karpinsk,RU,59.7654,60.0085,5.9,89,100,12.41,overcast clouds
530,Aksarka,RU,66.5606,67.7975,-4.22,95,94,7.05,overcast clouds
531,Praia Da Vitoria,PT,38.7333,-27.0667,63.75,88,53,14.83,broken clouds
532,Aksarayskiy,RU,46.7924,48.0119,34.23,60,30,13.0,scattered clouds
533,Mehamn,NO,71.0357,27.8492,39.15,70,100,20.71,overcast clouds
534,Norsup,VU,-16.0667,167.3833,83.39,68,3,0.96,clear sky
535,Saurimo,AO,-9.6608,20.3916,62.98,98,95,0.45,overcast clouds
536,Bereda,ES,43.2686,-7.5406,55.58,85,100,12.55,overcast clouds
537,Taitung,TW,22.7583,121.1444,71.87,94,75,2.3,broken clouds
538,Yanam,IN,16.7333,82.2167,70.45,82,51,3.62,broken clouds
539,Hualmay,PE,-11.0964,-77.6139,65.35,80,16,8.48,few clouds
540,Salinopolis,BR,-0.6136,-47.3561,79.77,81,54,11.83,broken clouds
541,Balakhninskiy,RU,58.0106,114.2769,12.02,96,100,4.18,light snow
542,Severo-Yeniseyskiy,RU,60.3725,93.0408,-3.86,99,100,3.76,overcast clouds
543,Dondo,MZ,-19.6094,34.7431,71.13,96,100,6.04,light rain
544,Chamrajnagar,IN,11.9167,76.95,65.84,94,86,2.73,overcast clouds
545,Khani,GE,41.9563,42.9566,45.03,97,96,1.81,overcast clouds
546,Saint-Pierre,RE,-21.3393,55.4781,70.92,64,0,9.22,clear sky
547,Sembe,CG,1.6481,14.5806,72.93,85,78,0.6,broken clouds
548,Marrakesh,MA,31.6315,-8.0083,68.07,37,20,2.3,few clouds
549,Azul,AR,-36.777,-59.8585,62.08,51,2,9.86,clear sky
550,Beloha,MG,-25.1667,45.05,74.75,81,100,5.26,overcast clouds
551,Unity,CA,52.4501,-109.1682,16.95,97,95,6.04,overcast clouds
552,Cockburn Town,TC,21.4612,-71.1419,81.09,75,0,13.13,clear sky
553,Mitu,CO,1.1983,-70.1733,80.06,75,100,2.75,overcast clouds
554,Sambava,MG,-14.2667,50.1667,72.07,89,38,5.99,light rain
555,Igarka,RU,67.4667,86.5833,-25.4,92,9,5.7,clear sky
556,Trinidad,BO,-14.8333,-64.9,80.89,71,96,2.8,moderate rain
557,Kaeo,NZ,-35.1,173.7833,70.32,92,55,10.25,broken clouds
558,Strezhevoy,RU,60.7333,77.5889,16.27,93,100,12.71,light snow
559,Townsville,AU,-19.25,146.8,81.48,69,40,8.05,scattered clouds
560,Witu,KE,-2.3889,40.4382,78.96,86,98,2.98,overcast clouds
561,Kavaratti,IN,10.5669,72.642,79.61,80,86,8.72,overcast clouds
562,Rio Grande,BR,-32.035,-52.0986,64.51,82,32,17.0,scattered clouds
563,Manggar,ID,-2.8833,108.2667,79.16,85,100,3.76,overcast clouds
564,Talnakh,RU,69.4865,88.3972,-23.78,88,24,4.18,few clouds
565,Westport,US,41.1415,-73.3579,43.83,55,0,4.61,clear sky
566,Ulladulla,AU,-35.35,150.4667,62.87,61,59,6.93,broken clouds
567,Boyabat,TR,41.4689,34.7667,43.99,91,49,0.6,scattered clouds
568,Kawalu,ID,-7.3817,108.2082,73.02,97,99,0.81,overcast clouds
569,Chauk,MM,20.8833,94.8167,67.51,72,11,5.1,few clouds
570,Dunedin,NZ,-45.8742,170.5036,63.81,72,99,5.01,overcast clouds
571,Twentynine Palms,US,34.1356,-116.0542,65.97,20,0,5.59,clear sky
572,Jawa,JO,31.8525,35.9393,59.31,88,20,5.75,mist
573,Altagracia De Orituco,VE,9.8601,-66.3814,72.84,95,100,4.16,overcast clouds
574,Kimry,RU,56.8667,37.35,27.0,82,24,4.25,few clouds
575,Shitanjing,CN,39.2342,106.3439,32.63,34,0,2.06,clear sky
576,Torit,SS,4.4133,32.5678,72.03,76,99,3.13,overcast clouds
577,Tateyama,JP,34.9833,139.8667,54.1,94,75,9.22,broken clouds
578,Vanimo,PG,-2.6741,141.3028,76.24,94,100,2.98,very heavy rain
579,Kiama,AU,-34.6833,150.8667,70.57,68,21,3.0,few clouds
580,Likhoslavl,RU,57.1275,35.464,28.81,81,70,3.38,broken clouds
581,Vanavara,RU,60.34,102.2797,-9.76,91,19,5.73,few clouds
582,Kabwe,ZM,-14.4469,28.4464,65.77,92,100,5.21,overcast clouds
583,New London,US,41.4834,-72.0662,41.72,52,0,4.61,clear sky
584,Numata,JP,36.6333,139.05,46.38,79,100,0.85,overcast clouds
585,Calvinia,ZA,-31.4707,19.776,64.38,33,54,4.43,broken clouds
586,Nuuk,GL,64.1835,-51.7216,27.21,100,100,3.44,overcast clouds
587,Porvoo,FI,60.3923,25.6651,44.24,96,100,12.19,light rain
588,Jalu,LY,29.0331,21.5482,60.21,40,0,3.53,clear sky
589,Peachland,CA,49.7665,-119.7357,36.68,80,95,3.13,overcast clouds
590,Brightwater,NZ,-41.3833,173.1167,72.55,46,13,5.7,few clouds
591,Honningsvag,NO,70.9821,25.9704,38.95,70,40,18.41,scattered clouds
592,Nizhniy Tsasuchey,RU,50.5167,115.1333,13.1,84,76,4.68,broken clouds
593,Lake City,US,30.1897,-82.6393,65.62,77,100,4.61,overcast clouds
594,Buchanan,LR,5.8808,-10.0467,78.22,87,72,10.25,moderate rain
595,Cortez,US,37.3489,-108.5859,41.76,37,0,13.8,clear sky
596,Poshekhonye,RU,58.4993,39.1353,28.26,79,7,6.76,clear sky
597,Linhares,BR,-19.3911,-40.0722,75.79,85,53,8.93,light rain
598,Kedrovyy,RU,56.1667,91.8167,35.87,74,100,11.23,overcast clouds
599,Malkara,TR,40.89,26.9011,44.26,90,100,5.93,overcast clouds
600,Port Hardy,CA,50.6996,-127.4199,44.67,81,4,3.49,clear sky
601,Koppal,IN,15.35,76.15,73.02,78,63,8.3,broken clouds
602,Mangochi,MW,-14.4782,35.2645,75.25,75,100,10.4,overcast clouds
603,Urumqi,CN,43.801,87.6005,25.75,93,5,2.24,smoke
604,Jurm,AF,36.8648,70.8342,35.1,56,4,6.64,clear sky
605,Renukut,IN,24.2,83.0333,58.21,60,0,3.98,clear sky
606,Port Hawkesbury,CA,45.6169,-61.3485,40.12,80,100,23.02,overcast clouds
607,Gangapur,IN,26.4833,76.7167,67.12,43,0,3.47,clear sky
608,Porto Novo,BJ,6.4965,2.6036,79.02,84,8,4.79,clear sky
609,Seabra,BR,-12.4186,-41.7703,71.53,61,72,1.9,broken clouds
610,Wellington,NZ,-41.2866,174.7756,71.26,64,0,12.66,clear sky
611,Moindou,NC,-21.6924,165.677,78.62,65,15,5.48,few clouds
612,Atambua,ID,-9.1061,124.8925,79.72,73,75,1.16,broken clouds
613,Marfino,RU,55.7028,37.3822,31.95,62,75,6.71,broken clouds
614,Xuddur,SO,4.1213,43.8894,71.17,83,7,9.19,clear sky
615,Black River,JM,18.0264,-77.8487,80.1,76,6,0.25,clear sky
616,Viransehir,TR,37.2353,39.7631,55.54,45,0,4.12,clear sky
617,Takhtamygda,RU,54.1,123.5667,8.98,97,100,1.16,overcast clouds
618,Mecca,SA,21.4267,39.8261,77.97,73,3,4.32,clear sky
619,Zwedru,LR,6.0667,-8.1281,71.92,97,78,2.95,broken clouds
620,Deloraine,AU,-41.5333,146.6667,53.35,55,96,8.25,overcast clouds
621,Visnagar,IN,23.7,72.55,68.0,44,0,5.06,clear sky
622,Sorong,ID,-0.8833,131.25,80.11,85,87,5.48,overcast clouds
623,Tanout,NE,14.9709,8.8879,69.31,18,8,10.67,clear sky
624,Turbat,PK,26.0023,63.044,74.71,27,0,6.33,clear sky
625,Thinadhoo,MV,0.5333,72.9333,81.97,77,100,15.5,overcast clouds
626,Anori,BR,-3.7728,-61.6442,82.67,64,82,0.94,broken clouds
627,Bakchar,RU,57.0186,82.0711,34.38,98,100,10.18,overcast clouds
628,Xinzhou,CN,38.4092,112.7333,37.26,50,0,2.28,clear sky
629,Tabuk,PH,17.4189,121.4443,74.68,91,29,1.36,scattered clouds
630,Gorontalo,ID,0.5412,123.0595,79.05,89,97,0.98,overcast clouds
631,Diksmuide,BE,51.0333,2.8667,54.14,91,100,8.05,mist
632,Usinsk,RU,65.9939,57.5281,-1.3,86,81,8.61,broken clouds
633,Ekhabi,RU,53.5102,142.9671,22.46,85,98,7.34,overcast clouds
634,Ahtopol,BG,42.1,27.95,53.65,80,100,7.29,overcast clouds
635,Kloulklubed,PW,7.0419,134.2556,77.5,75,100,10.76,moderate rain
636,Ust-Tarka,RU,55.5672,75.705,34.34,99,100,12.77,overcast clouds
637,Shizunai,JP,42.3339,142.3669,41.79,73,72,4.29,broken clouds
638,Central Point,US,42.376,-122.9164,57.97,41,0,5.75,clear sky
639,Boyolangu,ID,-8.1181,111.8935,75.33,94,100,1.36,overcast clouds
640,Richards Bay,ZA,-28.783,32.0377,65.39,81,25,2.26,scattered clouds
641,Moerai,PF,-22.4333,-151.3333,69.73,80,94,9.15,overcast clouds
642,Weligama,LK,5.9667,80.4167,73.85,90,100,3.74,overcast clouds
643,Ilebo,CD,-4.3167,20.5833,70.29,99,100,0.81,overcast clouds
644,Novo Aripuana,BR,-5.1206,-60.3797,81.34,69,91,1.34,light rain
645,Fort Myers Beach,US,26.452,-81.9481,80.06,79,0,6.91,clear sky
646,Lima,PE,-12.0432,-77.0282,64.65,68,100,10.36,overcast clouds
647,Sahuaripa,MX,29.05,-109.2333,75.4,33,27,5.75,scattered clouds
648,Huzhou,CN,30.8703,120.0933,51.13,81,94,3.53,overcast clouds
649,Riverton,US,40.5219,-111.9391,39.29,54,0,10.36,clear sky
650,Ossora,RU,59.2353,163.0719,23.14,96,100,17.2,snow
651,Pundaguitan,PH,6.3711,126.1689,82.4,77,89,5.68,overcast clouds
652,Darhan,MN,49.4867,105.9228,23.58,63,35,7.14,scattered clouds
653,Palora,EC,-1.7,-77.9333,77.11,96,82,1.3,moderate rain
654,Belyy Yar,RU,53.6039,91.3903,33.69,78,0,6.71,clear sky
655,Kaduqli,SD,11.0167,29.7167,72.68,25,2,7.94,clear sky
656,Tazovskiy,RU,67.4667,78.7,-18.62,91,22,5.61,few clouds
657,Gagra,GE,43.3283,40.2239,45.52,72,74,2.51,broken clouds
658,Sibolga,ID,1.7427,98.7792,74.59,95,100,2.1,overcast clouds
659,Morgan City,US,29.6994,-91.2068,64.4,77,100,11.5,heavy intensity rain
660,Osypenko,UA,46.9136,36.8253,37.62,76,7,7.31,clear sky
661,Evensk,RU,61.95,159.2333,10.38,83,99,15.28,overcast clouds
662,Xinyu,CN,27.8043,114.9334,53.28,88,96,1.19,overcast clouds
663,Makat,KZ,47.6469,53.3463,31.86,66,86,19.98,overcast clouds
664,Oktyabrskiy,RU,54.4815,53.471,21.94,90,100,15.86,light snow
665,Hongjiang,CN,27.11,109.9956,50.32,92,99,2.42,overcast clouds
666,Kovdor,RU,67.5662,30.4758,24.91,99,93,2.95,overcast clouds
667,Namioka,JP,40.7072,140.5894,46.62,70,75,6.91,broken clouds
668,Havoysund,NO,70.9963,24.6622,39.43,65,100,19.06,overcast clouds
669,Arvika,SE,59.6553,12.5852,43.41,92,90,2.26,overcast clouds
670,Umm Lajj,SA,25.0213,37.2685,77.97,58,38,5.44,scattered clouds
671,Fortuna,US,40.5982,-124.1573,58.35,71,0,9.22,clear sky
672,Sioux Lookout,CA,50.1001,-91.917,19.47,93,100,4.61,overcast clouds
673,Morondava,MG,-20.2833,44.2833,76.12,85,35,7.85,light rain
674,The Valley,AI,18.217,-63.0578,81.1,89,20,10.36,few clouds
675,Gidole,ET,5.65,37.3667,56.43,76,37,1.21,scattered clouds
676,Norden,DE,53.6,7.2,44.94,97,1,12.71,clear sky
677,Emerald,AU,-23.5333,148.1667,82.35,35,13,16.4,few clouds
678,Conceicao Da Barra,BR,-18.5933,-39.7322,76.73,88,20,13.11,few clouds
679,San Quintin,MX,30.4833,-115.95,64.94,47,79,9.01,broken clouds
680,Cooma,AU,-36.2333,149.1333,53.82,47,38,7.07,scattered clouds
681,Hendek,TR,40.7994,30.7481,45.57,90,87,2.21,overcast clouds
682,Kyren,RU,51.6828,102.1408,20.3,79,78,2.19,broken clouds
683,Leningradskiy,RU,69.3833,178.4167,-1.14,95,76,5.03,broken clouds
684,Mombetsu,JP,44.3525,143.3525,35.71,69,50,5.08,scattered clouds
685,Sinjar,IQ,36.3209,41.8754,56.28,43,0,1.7,clear sky
686,Jibuti,DJ,11.5,42.5,71.1,72,0,14.58,clear sky
687,Jardim,BR,-21.4803,-56.1381,72.36,94,45,3.31,scattered clouds
688,Adamus,RO,46.3,24.2333,39.88,99,83,1.45,broken clouds
689,Yaan,NG,7.3833,8.5667,76.53,33,14,1.57,few clouds
690,Hidalgo,MX,20.5,-99.0,77.34,23,56,8.81,broken clouds
691,Varberg,SE,57.1056,12.2508,48.24,90,99,9.62,overcast clouds
692,Tessalit,ML,20.1986,1.0114,73.83,17,86,10.38,overcast clouds
693,Yashkino,RU,55.8736,85.4265,34.9,99,100,17.16,light snow
694,Cuenca,EC,-2.8833,-78.9833,66.33,45,40,5.75,scattered clouds
695,Okha,RU,53.5739,142.9478,23.79,82,92,7.76,overcast clouds
696,Tukrah,LY,32.5341,20.5791,65.05,69,2,1.9,clear sky
697,Kishtwar,IN,33.3167,75.7667,28.8,76,1,7.2,clear sky
698,Ostrovnoy,RU,68.0531,39.5131,28.72,94,98,5.68,overcast clouds
699,Altamont,US,42.2068,-121.7372,42.89,54,0,7.0,clear sky
700,Maxixe,MZ,-23.8597,35.3472,73.36,68,94,13.42,overcast clouds
701,Lake Jackson,US,29.0339,-95.4344,73.96,94,100,10.36,mist
702,Yarensk,RU,62.1675,49.0916,16.07,85,100,7.49,overcast clouds
703,Kennett,US,36.2362,-90.0556,44.74,62,100,14.0,overcast clouds
704,General Pico,AR,-35.6566,-63.7568,67.39,39,0,8.14,clear sky
705,Naliya,IN,23.2667,68.8333,75.4,80,0,6.38,clear sky
706,Road Town,VG,18.4167,-64.6167,82.49,94,40,9.22,scattered clouds
707,Russell,US,32.3502,-85.1999,54.63,62,20,4.61,few clouds
708,Bengkulu,ID,-3.8004,102.2655,74.19,90,100,5.59,light rain
709,Avera,US,33.194,-82.5271,51.39,56,70,7.29,broken clouds
710,Puerto Maldonado,PE,-12.6,-69.1833,77.4,94,0,0.0,clear sky
711,Riyadh,SA,24.6877,46.7219,69.94,34,0,8.32,clear sky
712,Fugen,AT,47.35,11.85,40.64,79,61,6.2,broken clouds
713,Semey,KZ,50.4111,80.2275,43.25,75,100,22.24,light rain
714,Corralillo,CU,22.9819,-80.5856,78.12,79,12,11.7,moderate rain
715,Gao,ML,16.6362,1.637,72.91,15,3,11.77,clear sky
716,Commerce,US,34.0006,-118.1598,74.41,38,0,9.22,clear sky
717,Pangody,RU,65.85,74.4859,-7.31,83,100,11.41,overcast clouds
718,Pingliang,CN,35.5392,106.6861,37.38,65,66,0.83,broken clouds
719,Iracoubo,GF,5.4802,-53.2011,79.56,85,23,12.08,few clouds
720,Marzuq,YE,14.4,46.4667,61.14,60,2,0.09,clear sky
721,Lubao,PH,14.9167,120.55,82.11,83,52,5.77,broken clouds
722,Solnechnyy,RU,50.7214,136.6319,16.27,82,9,2.37,clear sky
723,Kijang,KR,35.2442,129.2139,46.13,50,10,5.23,clear sky
724,Morros,BR,-9.4467,-46.3003,77.67,67,77,4.47,broken clouds
725,Doha,QA,25.2867,51.5333,78.78,61,0,4.61,clear sky
726,Barcelos,PT,41.5388,-8.6151,60.94,88,100,12.24,overcast clouds
727,Oistins,BB,13.0667,-59.5333,82.49,78,40,24.16,scattered clouds
728,Salym,RU,60.0625,71.4789,18.3,93,100,9.51,light snow
729,Rock Springs,US,41.5875,-109.2029,31.05,62,40,12.66,scattered clouds
730,Sulangan,PH,11.1373,123.7228,83.05,76,100,10.25,overcast clouds
731,Valdivia,CL,-39.8142,-73.2459,59.09,99,96,2.71,overcast clouds
732,El Alto,PE,-4.2714,-81.2147,65.86,80,56,13.98,broken clouds
733,Beruwala,LK,6.4788,79.9828,73.96,90,100,3.24,moderate rain
734,Consett,GB,54.854,-1.8316,46.22,88,15,5.79,few clouds
735,Bonavista,CA,48.6499,-53.1147,43.75,83,97,20.27,overcast clouds
736,Bagdarin,RU,54.4333,113.6,14.59,87,67,3.74,broken clouds
737,Wetter,DE,50.9,8.7167,50.88,94,53,3.71,broken clouds
738,Mercedes,AR,-34.6515,-59.4307,69.85,54,18,6.17,few clouds
739,Pochutla,MX,15.7432,-96.4661,84.02,77,35,4.25,scattered clouds
740,Benghazi,LY,32.1167,20.0667,67.59,64,0,2.42,clear sky
741,Broome,US,42.2506,-75.833,34.9,68,100,6.91,overcast clouds
742,Veselynove,UA,47.3567,31.2349,39.69,78,97,5.95,overcast clouds
743,Puyo,EC,-1.4667,-77.9833,76.24,83,40,3.44,scattered clouds
744,Ilinskiy,RU,55.619,38.1182,32.38,55,75,7.0,broken clouds
745,Duldurga,RU,50.6761,113.5931,11.44,90,34,4.65,scattered clouds
746,Kyaikkami,MM,16.08,97.5675,78.57,81,100,8.08,overcast clouds
747,Bentiu,SS,9.2333,29.8333,75.2,38,4,4.34,clear sky
748,Amet,IN,25.3,73.9333,64.83,37,0,3.56,clear sky
749,Davidson,US,36.1501,-86.7833,50.45,57,75,5.75,broken clouds
750,Manaure,CO,11.7751,-72.4445,81.86,77,76,9.19,broken clouds
751,Puerto Narino,CO,-3.7703,-70.3831,79.11,84,96,1.1,moderate rain
752,Kerema,PG,-7.9631,145.7785,80.64,80,96,4.85,overcast clouds
753,Cap Malheureux,MU,-19.9842,57.6142,71.47,63,40,7.0,scattered clouds
754,Uhlirske Janovice,CZ,49.8802,15.0648,40.8,91,4,4.85,clear sky
755,Tongchuan,CN,35.0806,109.0897,45.0,47,91,3.85,overcast clouds
756,Tavda,RU,58.0425,65.2726,18.66,94,100,11.05,light snow
